id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
1214,"With these pills , you save fifty - three minutes in every week . """,( / : ( / ) : arg1 ( / : arg1 ( / temporal-quantity : quant 53 : ( / ) ) : arg2 ( / temporal-quantity : quant : ( / ) ) ) : ( / : ( / ) ) ),这样 ， 每 周 可以 节约 五十三 分钟 。 ”,( / : arg1 ( ) ( / : arg1 ( ) ( / temporal-quantity : quant ( ) ( / 53 ) : ( ) ( / ) : ( ) ( / ) ) : arg2 ( ) ( / : arg1 ( ) ( / ) ) : ( ) ( / ) ) ),با خوردن يکی از اين قرصها پنجاه‌وسه دقيقه وقت در هفته صرفه‌جويی می‌شود.,( / : arg1 ( / : arg1 ( / temporal-quantity : quant 53 : ( / ) ) : arg2 ( / temporal-quantity : quant : ( / ) ) ) : ( / : arg1 ( / : quant : ( / : arg2 ( / ) ) ) ) )
1215,""" And what do I do with those fifty - three minutes ? """,( / : ( / : arg0 ( / ) : arg1 ( / ) : ( / : : ( / ) : mod ( / ) ) ) ),“ 那么 ， 用 这 五十三 分钟 做 什么 用 ？ ”,( / : arg1 ( ) ( / : mod ( ) ( / ) : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),- و آن پنجاه‌وسه دقيقه را صرف چه می‌کنند؟,( / : ( / : arg0 ( / ) : arg1 ( / : : ( / ) : mod ( / ) ) : ( / ) ) )
1216,""" Anything you like ... """,( / : arg0 ( / ) : ( / : ( / : arg0 ) ) ),“ 随便 怎么 用 都 行 。,( / : arg0 ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),- صرف هر کاری که بخواهند...,( / : arg0 ( / ) : ( / : ( / ) : ( / : arg0 ) ) )
1217,""" As for me , "" said the little prince to himself , "" if I had fifty - three minutes to spend as I liked , I should walk at my leisure toward a spring of fresh water . """,( / ( / ( / ) ) ( / ( / ) ( / ( / ( / ( / ) ) ) ) ( / ) ( / ( / ( / ) ( / ( / ) ) ) ) ) ),… ” 小 王子 自言自语 地 说 ： “ 我 如果 有 五十三 分钟 可 支配 ， 我 就 悠哉悠哉 地 向 水泉 走去 … ”,( / ),"شازده کوچولو با خود گفت: ""من اگر پنجاه‌وسه دقيقه وقت زيادی داشتم، خرامان خرامان به چشمه می‌رفتم...""",( / ( / ( / ) ) ( / ( / ) ( / ) ( / ( / ( / ( / ) ( / ) ) ) ) ) )
1218,Chapter 24 .,( / : mod ),XXIV 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : mod ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : mod ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ) ),فصل ۲۴,( / : mod )
1219,"It was now the eighth day since I had had my accident in the desert , and I had listened to the story of the merchant as I was drinking the last drop of my water supply .",( / : ( / : arg1 ( / : : ( / ) ) : ( / : ( / : ( / ) : ( / ) ) ) ) : ( / : : arg1 ( / : ( / : ( / ) ) ) : ( / : : arg1 ( / : ( / : ( / : ) ) : ( / : ) ) ) ) ),这 是 我 在 沙漠 上 出 了 事故 的 第八 天 。 我 听 着 有关 这个 商人 的 故事 ， 喝 完 了 我 所 备用 的 最后 一 滴 水 。,( / : arg1 ( ) ( / : ( ) ( / ) ) ),از خرابی هواپيمای من در صحرا هشت‌ روز می‌گذشت و من به قصه قرص‌فروش با نوشيدن آخرين قطره آب ذخيره خود گوش داده بودم.,( / : ( / : arg1 ( / : : ( / ) ) : ( / : arg1 ( / : ( / ) ) : ( / ) ) ) : ( / : : arg1 ( / : ( / : ( / : arg1 ( / ) ) ) ) : ( / : : arg1 ( / : ( / ) : ( / : : ( / ) ) ) ) ) )
1220,""" Ah , """,( / : mode ),“ 啊 ！ ”,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : mode ( ) ( / ) ) ) ) ),آه,( / : mode )
1221,"I said to the little prince , "" these memories of yours are very charming ; but I have not yet succeeded in repairing my plane ; I have nothing more to drink ; and I , too , should be very happy if I could walk at my leisure toward a spring of fresh water ! """,( / : arg0 ( / ) : arg1 ( / : ( / : arg0 ( / : poss ( / ) : mod ( / ) ) : ( / : ( / : : arg0 : arg1 ( / : arg0 : arg1 ( / : poss ) ) : ( / ) ) : ( / : arg0 : arg1 ( / : ( / : arg0 ) ) ) : ( / : arg1 : ( / ) : ( / : arg1 ( / : arg0 : ( / : ( / : ( / ) ) ) : ( / : ( / : poss ) ) ) ) ) ) : ( / ) ) ) : ( / : mod ( / ) ) ),我 对 小 王子 说 ， “ 你 回忆 的 这些 故事 真 美 。 可是 ， 我 还 没有 修 好 我 的 飞机 。 我 没有 喝 的 了 ， 假如 我 能 悠哉悠哉 地 走到 水泉 边 去 ， 我 一定 也 会 很 高兴 的 ！ ”,( / : arg0 ( ) ( / : mod ( ) ( / ) ) : arg1 ( ) ( / : ( ) ( / : arg1 ( ) ( / : poss ( ) ( / ) ) ) ) ),به شازده کوچولو گفتم: خاطرات تو چه زيبا است، ولی افسوس که من هنوز هواپيمای خود را تعمير نکرده‌ام و آب آشاميدنی هم ندارم، و چه سعادتی بود اگر من هم می‌توانستم خرامان خرامان به سوی چشمه‌ای بروم.,( / : arg0 ( / ) : arg1 ( / : ( / : ( / : poss ) : mod ( / ) : ( / : ( / : arg1 ( / : ( / : : arg0 : arg1 ( / : poss ) : ( / ) ) : ( / : : arg0 : arg1 ( / : mod ( / ) ) : mod ( / ) ) ) ) ) ) : ( / : mod ( / ) : ( / : arg0 : arg1 ( / : arg0 : ( / ) : ( / : arg0 ) ) : mod ( / ) ) ) ) : ( / : mod ( / ) ) )
1222,""" My friend the fox - - "" the little prince said to me .",( / : arg0 ( / : ( / ) ) : arg1 ( / : ( / : arg1 : ( / ) ) ) : ( / ) ),小 王子 对 我 说 ： “ 我 的 朋友 狐狸 … ”,( / : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),او به من گفت: دوستم روباه...,( / : arg0 ( / ) : arg1 ( / : ( / : arg1 : ( / ) ) ) : ( / ) )
1223,""" My dear little man , this is no longer a matter that has anything to do with the fox ! """,( / : ( / ) : arg1 ( / : ( / : ( / ) ) : arg1 ( / ) : ( / ) ) : ( / : ( / ) : : ( / ) ) ),“ 我 的 小家伙 ， 现在 还 说 什么 狐狸 ！ ”,( / : arg1 ( ) ( / : ( ) ( / ) ) ),گفتم: ول کن، طفلک ساده‌دل من! صحبت بر سر روباه نيست!,( / : ( / ) : arg1 ( / : ( / : : ( / : ( / : ) ) ) : ( / : : ( / ) ) ) )
1224,""" Why not ? """,( / : : ( / : arg0 ( / ) ) ),“ 为什么 ？ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : arg0 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),- چرا؟,( / : arg0 ( / ) )
1225,""" Because I am about to die of thirst ... """,( / : arg0 ( / : ( / ) : ( / : arg0 ( / : arg0 ) ) : ( / ) ) ),“ 因为 我 就 要 渴 死 了 。 ”,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),- برای اينکه داريم از تشنگی می‌ميريم...,( / : arg0 ( / : arg0 ( / ) : ( / : arg0 ( / : arg0 ) ) ) )
1226,"He did not follow my reasoning , and he answered me : "" It is a good thing to have had a friend , even if one is about to die .",( / : ( / : : arg0 ( / ) : arg1 ( / : arg0 ( / ) ) ) : ( / : arg0 : arg1 : ( / : arg1 ( / : arg1 : ( / ) ) : ( / : ( / : arg1 ( / ) : ( / ) ) ) ) ) ),他 不 理解 我 的 思路 ， 他 回答 我 道 ： “ 即使 快 要 死 了 ， 有 过 一 个 朋友 也 好 么 ！,( / : arg1 ( ) ( / : arg0 ( ) ( / : ( ) ( / ) ) : arg0 ( ) ( / ) : ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ),او استدلال مرا نفهميد و در جواب گفت: چه خوب است که آدم حتی در دم مرگ فراموش نکند که دوستی داشته است.,( / : ( / : : arg0 ( / ) : arg1 ( / : arg0 ( / ) ) ) : ( / : arg0 : arg1 ( / : ( / ) : ( / : : arg0 ( / ) : arg1 ( / : arg0 : arg1 ( / : arg1 : ( / ) ) ) : ( / : ( / : arg0 ) ) ) ) ) )
1227,"I , for instance , am very glad to have had a fox as a friend ... """,( / : arg0 ( / : arg0 ( / ) : arg1 : ( / ) ) : arg1 ( / : ( / ) ) : ( / ) ),我 就 为 我 有 过 一 个 狐狸 朋友 而 感到 很 高兴 … ”,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / ) ) ),من بسيار خوشحالم از اينکه دوستی چون روباه داشته‌ام...,( / : arg1 ( / : arg0 : arg1 ( / : arg0 ( / ) : arg1 : ( / ) ) ) : ( / ) : ( / ) )
1228,""" He has no way of guessing the danger , """,( / : arg1 ( / : arg0 ( / ) : arg1 ( / ) ) : ),“ 他 不 顾 危险 。 ”,( / : ( ) ( / ) : arg0 ( ) ( / : ( ) ( / : arg1 ( ) ( / ) ) ) ),اين آدمک متوجه خطر نيست.,( / : : arg0 ( / : ( / ) ) : arg1 ( / ) )
1229,I said to myself .,( / : arg0 ( / ) : ),我 自己 思量 着 ，,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),این را در دل گفتم,( / : arg0 ( / ) : ( / ) : )
1230,""" He has never been either hungry or thirsty .",( / : ( / : arg0 ( / ) : ) : ( / : arg0 : ) : ( / ) ),“ 他 从来 不 知道 饥渴 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) ) ),هرگز نه گرسنگی می‌کشد و نه تشنگی.,( / : ( / : : arg0 ( / ) ) : ( / : : arg0 ) : ( / ) )
1231,"A little sunshine is all he needs ... """,( / : arg0 ( / ) : arg1 ( / : ( / ) ) : ( / ) ),只要 有 点 阳光 ， 他 就 满足 了 … ”,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),با کمی نور آفتاب می‌سازد...,( / : arg0 ( / ) : arg1 ( / : ( / ) : ( / ) ) )
1232,"But he looked at me steadily , and replied to my thought : "" I am thirsty , too .",( / : ( / : ( / : arg0 ( / ) : arg1 ( / ) : ( / ) ) : ( / : arg0 : arg1 ( / : ( / : arg0 ) ) : ( / : arg0 : ( / ) ) ) ) ),他 看 着 我 ， 答复 着 我 的 思想 ： “ 我 也 渴 了 …,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) ) ),ولی او نگاهی خيره به من کرد و جواب فکر مرا داد: من هم تشنه‌ام...,( / : ( / : ( / : arg0 ( / ) : arg1 ( / ) : ( / ) ) : ( / : arg0 : arg1 ( / : arg0 ) : ( / : : ( / ) ) ) ) )
1233,"Let us look for a well ... """,( / : arg0 ( / ) : arg1 ( / ) : ),我们 去 找 一 口 井 吧 … ”,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) ),بيا تا چاهی پيدا کنيم...,( / : : arg0 ( / ) : ( / : arg0 ( / ) : arg1 ( / ) ) )
1234,I made a gesture of weariness .,( / : arg0 ( / ) : arg1 ( / : arg1 ) ),我 显出 厌烦 的 样子 ：,( / : ( ) ( / ) : arg0 ( ) ( / : arg0 ( ) ( / : arg1 ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ),من حرکتی کردم به نشانه خستگی.,( / : arg0 ( / ) : ( / : arg0 ( / ) : arg1 ( / ) ) )
1235,"It is absurd to look for a well , at random , in the immensity of the desert .",( / : ( / : arg1 ( / ) : ( / : mod ( / ) ) : ( / ) ) ),在 茫茫 的 大 沙漠 上 盲目 地 去 找 水井 ， 真 荒唐 。,( / : ( ) ( / : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : mod ( ) ( / ) : ( ) ( / ) ) ),يعنی چه رنج باطلی است در پهنه بيابان به دنبال چاه نامعلوم گشتن!,( / : mod ( / ) : ( / : arg1 ( / : mod ( / ) ) : ( / : ( / ) ) ) )
1236,But nevertheless we started walking .,( / : arg1 ( / : arg0 ( / ) : arg1 ( / ) ) ),然而 我们 还是 开始 去 寻找 了 。,( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : arg0 ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) ) ) ),با اين حال براه افتاديم.,( / : arg1 ( / : arg0 ( / ) ) )
1237,"When we had trudged along for several hours , in silence , the darkness fell , and the stars began to come out .",( / : op1 ( / : arg1 ( / ) ) : op2 ( / : arg0 ( / ) : arg1 ( / : arg1 ) ) : ( / : arg0 ( / ) : ( / : op1 ( / : : ( / ) ) ) : ( / ) ) ),当 我们 默默 地 走 了 好 几 个 小时 以后 ， 天 黑 了 下来 ， 星星 开始 发出 光亮 。,( / : op1 ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / ) ) : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) ) : op2 ( ) ( / : arg0 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) ) ) : arg1 ( ) ( / : ( ) ( / ) ) ) ),وقتی ساعتها ساکت و خاموش راه رفتيم، شب فرا رسيد و ستارگان درخشيدن گرفتند.,( / : op1 ( / : arg1 ( / ) ) : op2 ( / : arg0 ( / ) : arg1 ( / : arg1 ) ) : ( / : arg0 ( / ) : ( / : op1 ( / ) : op2 ( / ) ) : ( / : ( / ) ) ) )
1238,"Thirst had made me a little feverish , and I looked at them as if I were in a dream .",( / : ( / : arg0 ( / : arg0 ( / ) ) : arg1 ( / : : ( / ) ) ) : ( / : arg0 : arg1 ( / ) : ( / : ( / : arg0 ) ) ) ),由于 渴 我 有点 发烧 ， 我 看 着 这些 星星 ， 象是 在 做梦 一样 。,( / : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / : arg1 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) ) ),من چون از فرط تشنگی کمی تب داشتم، ستاره‌ها را مثل اينکه در خواب و رويا باشم، می‌ديدم.,( / : arg0 ( / : arg0 ( / ) : ( / : arg0 ( / : : ( / ) ) ) ) : arg1 ( / : arg0 : arg1 ( / ) : ( / : arg0 ) ) )
1239,"The little prince 's last words came reeling back into my memory : "" Then you are thirsty , too ? """,( / : arg1 ( / : arg0 ( / : ( / ) ) : arg1 ( / : : arg0 ( / : ( / ) ) ) : ( / ) ) : ( / : ( / ) ) : ( / : arg1 : ) ),小 王子 的 话 在 我 的 脑海 中 跳来跳去 。 “ 你 也 渴 吗 ？ ”,( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) ),گفته‌های شازده کوچولو در خاطرم می‌رقصيدند: پس تو هم تشنه‌ای؟,( / : arg0 ( / : arg0 ( / : ( / ) ) : arg1 ( / : ( / ) : ( / ) : ( / ) ) ) : ( / : ( / ) ) )
1240,I demanded .,( / : arg0 ( / ) ),我 问 他 。,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ),از او پرسیدم,( / : arg0 ( / ) : ( / ) )
1241,But he did not reply to my question .,( / : ( / : arg0 ( / ) : arg1 ( / : arg0 ( / ) ) : ) ),他 却 不 回答 我 的 问题 ，,( / : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / : arg1 ( ) ( / ) : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),ولی او به سوال من جواب نداد،,( / : ( / : : arg0 ( / ) : arg1 ( / : ( / ) ) ) )
1242,"He merely said to me : "" Water may also be good for the heart ... """,( / : arg0 ( / ) : arg1 ( / : arg1 ( / : arg1 ( / ) : arg2 ( / ) : mod ( / ) ) ) : arg2 ( / ) : mod ( / ) ),只是 对 我 说 ： “ 水 对 心 也 是 有 益处 的 … ”,( / : arg1 ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) : arg1 ( ) ( / : ( ) ( / : ( ) ( / ) ) : mod ( ) ( / ) ) ) : arg2 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : mod ( ) ( / ) ) ),فقط گفت: آب ممکن است برای قلب هم خوب باشد...,( / : arg0 ( / ) : arg1 ( / : arg1 ( / : arg1 ( / ) : arg2 ( / ) : mod ( / ) ) ) : mod ( / ) )
1243,"I did not understand this answer , but I said nothing .",( / : arg0 ( / ) : arg1 ( / : ( / ) ) : polarity - : ( / : arg0 : arg1 ( / ) ) ),我 不 懂 他 的 话 是 什么 意思 ， 可 我 也 不 做声 …,( / : arg0 ( ) ( / ) : arg1 ( ) ( / : polarity ( ) ( / - ) : arg0 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : arg0 ( ) ( / ) ) ) ) ),من از جواب او چيزی نفهميدم و خاموش ماندم...,( / : ( / : polarity - : arg0 ( / ) : arg1 ( / : arg0 ( / ) ) : ( / ) ) : ( / : arg1 ( / ) : ( / ) ) )
1244,I knew very well that it was impossible to cross - examine him .,( / : arg0 ( / ) : ( / : : ( / : arg0 : ( / ) ) ) : ( / : ( / ) ) ),我 知道 不 应该 去 问 他 。,( / : arg0 ( ) ( / ) : ( ) ( / ) ),خوب می‌دانستم که نبايد چيزی از او بپرسم.,( / : arg0 ( / ) : ( / : : ( / : arg0 : ( / ) : ( / ) ) ) : ( / ) )
1245,He was tired .,( / : ( / ) ),他 累 了 ，,( / : ( ) ( / ) ),او خسته بود.,( / : ( / ) )
1246,He sat down .,( / : ( / ) ),他 坐 下来 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),او نشست.,( / : ( / ) )
1247,I sat down beside him .,( / : arg1 ( / ) : ( / : ( / ) ) ),我 在 他 身 旁 坐下 。,( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : arg1 ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ) ) ),من نيز پهلوی او نشستم.,( / : arg1 ( / ) : ( / ) : ( / : ( / ) ) )
1248,"And , after a little silence , he spoke again : "" The stars are beautiful , because of a flower that can not be seen . """,( / : ( / : arg0 ( / ) : arg1 ( / : arg1 ( / ) : ( / : arg0 ( / : ( / : ( / : ) ) ) ) ) : ( / : ( / : ( / ) ) ) : ( / ) ) ),沉默 了 一会 ， 他 又 说道 ： “ 星星 是 很 美 的 ， 因为 有 一 朵 人们 看 不 到 的 花… ”,( / : arg0 ( ) ( / ) : arg1 ( ) ( / ) ),پس از مدتی سکوت باز گفت:- زيبايی ستارگان به خاطر گلی است که ديده نمی‌شود...,( / : arg0 ( / ) : arg1 ( / : arg1 ( / ) : ( / : arg0 ( / : ( / : ( / : ) ) ) ) ) : ( / ) : ( / : ( / : ( / ) ) ) )
1249,"I replied , "" Yes , that is so . """,( / : arg0 ( / ) : ( / : ( / ) ) ),我 回答 道 ： “ 当然 。 ”,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) ),"من در جواب گفتم:‌ ""البته!""",( / : arg0 ( / ) : ( / ) )
1250,"And , without saying anything more , I looked across the ridges of sand that were stretched out before us in the moonlight .",( / : ( / : arg0 ( / ) : arg1 ( / : ( / : ( / ) : ( / : ( / : ( / ) ) ) : ( / : arg0 ( / ) ) ) ) : ( / : : arg0 : arg1 ( / : mod ( / ) ) ) ) ),而 我 默默 地 看 着 月光 下 沙漠 的 褶皱 。,( / : arg1 ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) : arg0 ( ) ( / ) : mod ( ) ( / ) ),و بی آنکه حرف ديگری بزنم به چين و شکن شنهای بيابان در پرتو مهتاب نگاه کردم.,( / : ( / : arg0 ( / ) : arg1 ( / : ( / : ( / ) ) : ( / : arg0 ( / ) ) ) : ( / : : arg0 : mod ( / ) ) ) )
1251,""" The desert is beautiful , "" the little prince added .",( / : ( / : mod ( / ) ) : ( / : ( / ) ) ),“ 沙漠 是 美 的 。 ” 他 又 说道 。,( / : mod ( ) ( / ) ),او باز گفت: بيابان زيباست.,( / : ( / ) : ( / : ( / ) ) : mod ( / ) )
1252,And that was true .,( / : ( / : ( / ) ) ),确实 如此 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),و راست می‌گفت.,( / : ( / : ( / ) : ( / ) ) )
1253,I have always loved the desert .,( / : ( / ) : arg1 ( / ) : ( / ) ),我 一直 很 喜欢 沙漠 。,( / : ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : arg1 ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : arg1 ( ) ( / ) : ( ) ( / ) ) ) ),من هميشه بيابان را دوست داشته‌ام.,( / : ( / ) : arg1 ( / ) : ( / ) )
1254,"One sits down on a desert sand dune , sees nothing , hears nothing .",( / : ( / : arg1 ( / ) : ( / : ( / ) : ( / ) ) ) : ( / : arg0 : arg1 ( / ) ) : ( / : arg0 : arg1 ( / ) ) ),坐 在 一 个 沙丘 上 ， 什么 也 看 不 见 、 听 不 见 。,( / : ( ) ( / : arg0 ( ) ( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : arg1 ( ) ( / ) ) ),آدم روی يک تپه شنی می‌نشيند، چيزی نمی‌بيند و چيزی نمی‌شنود.,( / : ( / : arg1 ( / ) : ( / : ( / ) ) ) : ( / : : arg0 : arg1 ( / ) ) : ( / : : arg0 : arg1 ( / ) ) )
1255,"Yet through the silence something throbs , and gleams ...",( / : ( / : ( / ) ) : ( / : arg0 ) : ( / ) ),但是 ， 却 有 一 种 说 不 出 的 东西 在 默默 地 放 着 光芒 …,( / : ( ) ( / : arg0 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : arg0 ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / ) ) ),و با اين وصف چيزی در سکوت و خاموشی می‌درخشد...,( / : ( / : arg0 ( / ) : ( / : ( / ) : ( / ) ) ) )
1256,""" What makes the desert beautiful , "" said the little prince , "" is that somewhere it hides a well ... """,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 ( / : arg0 : arg1 ( / ) : ( / ) ) : arg1 ( / : arg1 ( / ) ) ) ),“ 使 沙漠 更加 美丽 的 ， 就 是 在 某个 角落 里 ， 藏 着 一 口 井 … ”,( / : ( ) ( / : arg0 ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : mod ( ) ( / ) : arg1 ( ) ( / : ( ) ( / ) : arg1 ( ) ( / ) : arg0 ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو گفت: چيزی که بيابان را زيبا می‌کند چاه آبی است که در گوشه‌ای از آن پنهان است...,( / : arg0 ( / : mod ( / ) ) : arg1 ( / : arg0 ( / : mod ( / ) : ( / : ( / : ) ) ) : arg1 ( / ) ) )
1257,I was astonished by a sudden understanding of that mysterious radiation of the sands .,( / : arg0 ( / : arg0 : arg1 ( / : arg0 ( / ) : mod ( / ) : mod ( / ) ) : ( / ) ) : arg1 ( / ) ),我 很 惊讶 ， 突然 明白 了 为什么 沙漠 放 着 光芒 。,( / : ( ) ( / : arg0 ( ) ( / ) : arg1 ( ) ( / : mod ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : mod ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : mod ( ) ( / ) ) ) : ( ) ( / : arg1 ( ) ( / : arg1 ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : mod ( ) ( / ) ) ) ) ),من ناگاه متعجب شدم از اينکه به راز اين درخشيدن‌های اسرارآميز شن پی‌برده‌ام.,( / : arg0 ( / : arg0 : arg1 ( / : ( / : arg0 ( / ) : mod ( / ) : mod ( / ) ) ) ) : arg1 ( / ) : ( / ) )
