id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
1181,""" I am responsible for my rose , "" the little prince repeated , so that he would be sure to remember .",( / : ( / : ( / ) ) : ( / : : ( / : ) ) : ( / : : ( / ) ) ),“ 我 要 对 我 的 玫瑰 负责 … ” 小 王子 又 重复 着 ， 这样 他 能够 记住 … …,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو برای آنکه به خاطر بسپارد، تکرار کرد: من مسئول گل خود هستم...,( / : ( / : ( / ) ) : ( / : ( / ) : ( / : ) ) : ( / : ) )
1182,Chapter 22 .,( / : ),XXII,( / ),فصل ۲۲,( / : )
1183,""" Good morning , "" said the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) ) ),“ 你 好 。 ” 小 王子 说道 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ),شازده کوچولو گفت: سلام!,( / : ( / : ( / ) ) : ( / ) )
1184,""" Good morning , "" said the railway switchman .",( / : ( / : ( / ) ) : ( / : ( / ) ) ),“ 你 好 。 ” 扳道工 说道 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),سوزنبان راه‌آهن گفت: سلام!,( / : ( / : ( / ) ) : ( / ) )
1185,""" What do you do here ? "" the little prince asked .",( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) ) ),“ 你 在 这里 做 什么 ？ ” 小 王子 问 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو پرسيد: تو اينجا چه می‌کنی؟,( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) ) )
1186,""" I sort out travelers , in bundles of a thousand , "" said the switchman .",( / : ( / ) : ( / : : ( / : ( / ) ) : ( / : : : ( / : ) ) ) ),“ 我 一 包 包 地 分选 旅客 ， 按 每 千 人 一 包 。 ” 扳道工 说 ，,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ) ),سوزنبان گفت: من مسافران را دسته‌دسته تقسيم می‌کنم,( / : ( / ) : ( / : : ( / : ( / ) ) : ( / ) ) )
1187,""" I send off the trains that carry them ; now to the right , now to the left . """,( / : ( / ) : ( / : ( / : ( / ) ) ) : ( / : ( / : ( / ) ) : ( / : ( / ) ) ) ),“ 我 打发 这些 运载 旅客 的 列车 ， 一会儿 发往 右方 ， 一会儿 发往 左方 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ),قطارهای حامل هر دسته را گاهی به راست می‌فرستم و گاهی به چپ.,( / : ( / ) : ( / : ( / : ( / : ( / ) ) ) ) : ( / : ( / ) : ( / ) : ( / ) ) )
1188,And a brilliantly lighted express train shook the switchman 's cabin as it rushed by with a roar like thunder .,( / : ( / : ( / : ( / ) : ( / : ( / ) ) ) : ( / : ( / ) ) : ( / : : ( / ) : ( / : ( / : ( / ) ) ) ) ) ),这时 ， 一 列 灯火 明亮 的 快车 ， 雷鸣般 地 响 着 ， 把 扳道 房 震 得 颤颤悠悠 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ),در همين دم يک قطار تندرو با چراغهای روشن که همچون رعد می‌غريد، اتاقک سوزنبان را به لرزه درآورد.,( / : ( / : ( / ) : ( / ) : ( / : ( / ) ) : ( / : ( / ) ) ) : ( / : ( / ) ) : ( / : ( / ) ) )
1189,""" They are in a great hurry , "" said the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) ) ),“ 他们 真 匆忙 呀 ， ” 小 王子 说 ，,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو گفت: اينها خيلی عجله دارند.,( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) ) )
1190,""" What are they looking for ? """,( / : ( / ) : ( / ) ),“ 他们 要 寻找 什么 ？ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),پی چه می‌گردند؟,( / : ( / ) : ( / ) )
1191,""" Not even the locomotive engineer knows that , "" said the switchman .",( / : ( / ) : ( / : : ( / : ( / : ( / ) ) : ( / ) ) : ( / ) ) ),“ 开 机车 的 人 自己 也 不 知道 。 ” 扳道工 说道 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) : ( ) ( / ) ) ),سوزنبان گفت: راننده قطار هم نمی‌داند.,( / : ( / ) : ( / : : ( / : ( / : ( / ) ) ) : ( / ) ) )
1192,"And a second brilliantly lighted express thundered by , in the opposite direction .",( / : ( / : ( / : ( / ) : ( / : ( / ) ) : ( / : ) ) : ( / ) : ( / : ( / ) ) ) ),于是 ， 第二 列 灯火 通明 的 快车 又 朝着 相反 的 方向 轰隆 轰隆 地 开 过去 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),و باز قطار تندرو ديگری در جهت مخالف غريد.,( / : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) ) : ( / ) ) )
1193,""" Are they coming back already ? "" demanded the little prince .",( / : : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) ) ),“ 他们 怎么 又 回来 了 呢 ？ ” 小 王子 问道 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو پرسيد: مگر آنها به اين زودی برگشتند؟...,( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) ) )
1194,""" These are not the same ones , "" said the switchman .",( / : ( / ) : ( / : ( / : ) : ( / ) ) ),“ 他们 不 是 原来 那些 人 了 。 ” 扳道工 说 ，,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),سوزنبان گفت: همانها نيستند.,( / : ( / ) : ( / : ) )
1195,""" It is an exchange . """,( / : ( / ) ),“ 这 是 一 次 对开 列车 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),اين يک قطار تعويضی است.,( / : : ( / ) : ( / ) )
1196,""" Were they not satisfied where they were ? "" asked the little prince .",( / : : ( / : ( / ) ) : ( / : : ( / ) : ( / ) ) ),“ 他们 不 满意 他们 原来 所 住 的 地方 吗 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ),- مگر از جايی که بودند راضی نبودند؟,( / : : ( / ) : ( / : ( / : ) ) : ( / ) )
1197,""" No one is ever satisfied where he is , "" said the switchman .",( / : ( / ) : ( / : ( / ) : ( / ) : ) ),“ 人们 是 从来 也 不 会 满意 自己 所 在 的 地方 的 。 ” 扳道工 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),سوزنبان گفت: آدم هيچوقت از جايی که هست، راضی نيست.,( / : ( / ) : ( / : : ( / ) : ( / : ( / : ) ) : ( / ) ) )
1198,And they heard the roaring thunder of a third brilliantly lighted express .,( / : ( / : ( / ) : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / ) ) : ( / : ) ) ) ),此时 ， 第三 趟 灯火 明亮 的 快车 又 隆隆 而 过 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),قطار تندرو و روشن ديگری غرش‌کنان آمد.,( / : ( / : ( / ) : ( / ) : ( / ) ) : ( / : ) )
1199,""" Are they pursuing the first travelers ? "" demanded the little prince .",( / : : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / : ( / : ) ) ) ) ),“ 他们 是 在 追随 第一 批 旅客 吗 ？ ” 小 王子 问道 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو پرسيد: اينها مسافران اول را تعقيب می‌کنند؟,( / : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / ) ) : ( / ) ) )
1200,""" They are pursuing nothing at all , "" said the switchman .",( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) ),“ 他们 什么 也 不 追随 。 ” 扳道工 说 ，,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),سوزنبان گفت: اينها هيچ چيز را تعقيب نمی‌کنند.,( / : ( / ) : ( / : : ( / ) : ( / : ( / ) ) ) )
1201,""" They are asleep in there , or if they are not asleep they are yawning .",( / : ( / : ( / ) : ( / ) ) : ( / : : ( / : : ) ) ),“ 他们 在 里面 睡觉 ， 或是 在 打哈欠 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),اينها در قطار يا می‌خوابند يا خميازه می‌کشند.,( / : ( / : ( / ) ) : ( / : ) : ( / ) )
1202,"Only the children are flattening their noses against the windowpanes . """,( / : ( / : ( / ) ) : ( / : ) : ( / : ( / : : : ( / ) ) ) ),只有 孩子们 把 鼻子 贴 在 玻璃窗 上 往 外 看 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),فقط بچه‌ها هستند که بينی خود را به شيشه‌ها می‌فشارند.,( / : ( / ) : ( / : ( / : ) : ( / ) ) )
1203,""" Only the children know what they are looking for , "" said the little prince .",( / : ( / : ( / ) ) : ( / : ( / : ( / ) ) : ( / : ( / : ) ) ) ),“ 只有 孩子 知道 他们 自己 在 寻找 什么 。 ” 小 王子 说 ，,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / ) ) ),شازده کوچولو گفت: فقط بچه‌ها می‌دانند که به دنبال چه می‌گردند.,( / : ( / : ( / ) ) : ( / : ( / ) : ( / : : ( / ) ) : ( / ) ) )
1204,""" They waste their time over a rag doll and it becomes very important to them ; and if anybody takes it away from them , they cry ... """,( / : ( / : ( / : ( / ) : ( / : ) : ( / : ( / : ( / ) ) ) ) : ( / : : ( / : ( / : ) : ( / ) ) ) ) : ( / : : ( / : ( / ) : : ) ) ),“ 他们 为 一 个 布娃娃 花费 不少 时间 ， 这 个 布娃娃 就 成 了 很 重要 的 东西 ， 如果 有 人 夺走 的 他们 的 布娃娃 ， 他们 就 哭泣 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) ) ) ),آنها وقت خود را صرف يک عروسک پارچه‌ای می‌کنند و همان برای ايشان عزيز خواهد شد، و اگر آن را از ايشان بگيرند،‌ گريه خواهند کرد...,( / : ( / : ( / : ( / ) : ( / : ) : ( / : : ( / ) ) ) : ( / : : ( / ) : ) ) : ( / : : ( / : ( / ) : : ) ) )
1205,""" They are lucky , "" the switchman said .",( / : ( / ) : ( / : ( / ) ) ),“ 他们 真 幸运 。 ” 扳道工 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),سوزنبان گفت: خیلی خوش به حالشان است,( / : ( / ) : ( / : ( / ) : ( / ) ) )
1206,Chapter 23 .,( / : ),XXIII 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ),فصل ۲۳,( / : )
1207,""" Good morning , "" said the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) ) ),“ 你 好 。 ” 小 王子 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),شازده کوچولو گفت: سلام!,( / : ( / : ( / ) ) : ( / ) )
1208,""" Good morning , "" said the merchant .",( / : ( / : ( / ) ) : ( / : ( / ) ) ),“ 你 好 。 ” 商人 说道 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / ) : ( ) ( / ) ),دکاندار گفت: سلام!,( / : ( / ) : ( / ) )
1209,This was a merchant who sold pills that had been invented to quench thirst .,( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) : ( / : : ( / ) ) ) ),这 是 一 位 贩卖 能够 止渴 的 精制 药丸 的 商人 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ),اين کاسب قرصی می‌فروخت برای رفع تشنگی.,( / : ( / : ( / ) ) : ( / : ( / : : ( / ) ) ) )
1210,"You need only swallow one pill a week , and you would feel no need of anything to drink .",( / : ( / : ( / ) : ( / : ( / : ( / : ) : ( / : : ( / ) ) ) ) : ( / ) ) : ( / : : : ( / : : ( / : : ( / ) ) ) ) ),每 周 吞服 一 丸 就 不 会 感觉 口渴 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),هفته‌ای يک بار يکی از آن قرصها را می‌خورند و ديگر تشنه نمی‌شوند.,( / : ( / : ( / ) : ( / : ( / : ) : ( / : : ( / ) ) ) ) : ( / : : : ( / ) : ( / ) ) )
1211,""" Why are you selling those ? "" asked the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / : ( / ) ) ) ),“ 你 为什么 卖 这 玩艺儿 ？ ” 小 王子 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو پرسيد: تو چرا از اين قرصها می‌فروشی؟,( / : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / ) ) : ( / : ( / ) ) ) )
1212,""" Because they save a tremendous amount of time , "" said the merchant .",( / : ( / : ( / ) ) : ( / : ( / ) : ( / : : ( / : ( / : ( / ) ) ) ) ) ),“ 这 就 大大 地 节约 了 时间 。 ” 商人 说 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),دکاندار گفت: برای صرفه‌جويی زياد در وقت.,( / : ( / ) : ( / : : ( / : ( / ) : ( / ) ) ) )
1213,""" Computations have been made by experts .",( / : ( / : ( / ) ) : ( / : ( / ) ) ),“ 专家们 计算 过 ，,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),کارشناسان حساب کرده‌اند,( / : ( / ) )
1214,"With these pills , you save fifty - three minutes in every week . """,( / : ( / ) : ( / : ( / : : ( / ) ) : ( / : : ( / ) ) ) : ( / : ( / ) ) ),这样 ， 每 周 可以 节约 五十三 分钟 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),با خوردن يکی از اين قرصها پنجاه‌وسه دقيقه وقت در هفته صرفه‌جويی می‌شود.,( / : ( / : ( / : : ( / ) ) : ( / : : ( / ) ) ) : ( / : ( / : : ( / : ( / ) ) ) ) )
1215,""" And what do I do with those fifty - three minutes ? """,( / : ( / : ( / ) : ( / ) : ( / : : ( / ) : ( / ) ) ) ),“ 那么 ， 用 这 五十三 分钟 做 什么 用 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),- و آن پنجاه‌وسه دقيقه را صرف چه می‌کنند؟,( / : ( / : ( / ) : ( / : : ( / ) : ( / ) ) : ( / ) ) )
1216,""" Anything you like ... """,( / : ( / ) : ( / : ( / : ) ) ),“ 随便 怎么 用 都 行 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),- صرف هر کاری که بخواهند...,( / : ( / ) : ( / : ( / ) : ( / : ) ) )
1217,""" As for me , "" said the little prince to himself , "" if I had fifty - three minutes to spend as I liked , I should walk at my leisure toward a spring of fresh water . """,( / : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / : ( / : ( / ) ) ) ) : ( / : ) : ( / : : ( / : : ( / ) : ( / : ( / : ) ) ) ) ) : ),… ” 小 王子 自言自语 地 说 ： “ 我 如果 有 五十三 分钟 可 支配 ， 我 就 悠哉悠哉 地 向 水泉 走去 … ”,( / ),"شازده کوچولو با خود گفت: ""من اگر پنجاه‌وسه دقيقه وقت زيادی داشتم، خرامان خرامان به چشمه می‌رفتم...""",( / : ( / : ( / ) ) : ( / : : ( / ) : ( / : ) : ( / : : ( / : ( / : : ( / ) : ( / ) ) ) ) ) : )
1218,Chapter 24 .,( / : ),XXIV 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ) ),فصل ۲۴,( / : )
1219,"It was now the eighth day since I had had my accident in the desert , and I had listened to the story of the merchant as I was drinking the last drop of my water supply .",( / : ( / : ( / : : ( / ) ) : ( / : ( / : ( / ) : ( / ) ) ) ) : ( / : : ( / : ( / : ( / ) ) ) : ( / : : ( / : ( / : ( / : ) ) : ( / : ) ) ) ) ),这 是 我 在 沙漠 上 出 了 事故 的 第八 天 。 我 听 着 有关 这个 商人 的 故事 ， 喝 完 了 我 所 备用 的 最后 一 滴 水 。,( / : ( ) ( / : ( ) ( / ) ) ),از خرابی هواپيمای من در صحرا هشت‌ روز می‌گذشت و من به قصه قرص‌فروش با نوشيدن آخرين قطره آب ذخيره خود گوش داده بودم.,( / : ( / : ( / : : ( / ) ) : ( / : ( / : ( / ) ) : ( / ) ) ) : ( / : : ( / : ( / : ( / : ( / ) ) ) ) : ( / : : ( / : ( / ) : ( / : : ( / ) ) ) ) ) )
1220,""" Ah , """,( / : ),“ 啊 ！ ”,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) ),آه,( / : )
1221,"I said to the little prince , "" these memories of yours are very charming ; but I have not yet succeeded in repairing my plane ; I have nothing more to drink ; and I , too , should be very happy if I could walk at my leisure toward a spring of fresh water ! """,( / : ( / ) : ( / : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / : : : ( / : : ( / : ) ) : ( / ) ) : ( / : : ( / : ( / : ) ) ) : ( / : : ( / ) : ( / : ( / : : ( / : ( / : ( / ) ) ) : ( / : ( / : ) ) ) ) ) ) : ( / ) ) ) : ( / : ( / ) ) ),我 对 小 王子 说 ， “ 你 回忆 的 这些 故事 真 美 。 可是 ， 我 还 没有 修 好 我 的 飞机 。 我 没有 喝 的 了 ， 假如 我 能 悠哉悠哉 地 走到 水泉 边 去 ， 我 一定 也 会 很 高兴 的 ！ ”,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ),به شازده کوچولو گفتم: خاطرات تو چه زيبا است، ولی افسوس که من هنوز هواپيمای خود را تعمير نکرده‌ام و آب آشاميدنی هم ندارم، و چه سعادتی بود اگر من هم می‌توانستم خرامان خرامان به سوی چشمه‌ای بروم.,( / : ( / ) : ( / : ( / : ( / : ) : ( / ) : ( / : ( / : ( / : ( / : : : ( / : ) : ( / ) ) : ( / : : : ( / : ( / ) ) : ( / ) ) ) ) ) ) : ( / : ( / ) : ( / : : ( / : : ( / ) : ( / : ) ) : ( / ) ) ) ) : ( / : ( / ) ) )
1222,""" My friend the fox - - "" the little prince said to me .",( / : ( / : ( / ) ) : ( / : ( / : : ( / ) ) ) : ( / ) ),小 王子 对 我 说 ： “ 我 的 朋友 狐狸 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),او به من گفت: دوستم روباه...,( / : ( / ) : ( / : ( / : : ( / ) ) ) : ( / ) )
1223,""" My dear little man , this is no longer a matter that has anything to do with the fox ! """,( / : ( / ) : ( / : ( / : ( / ) ) : ( / ) : ( / ) ) : ( / : ( / ) : : ( / ) ) ),“ 我 的 小家伙 ， 现在 还 说 什么 狐狸 ！ ”,( / : ( ) ( / : ( ) ( / ) ) ),گفتم: ول کن، طفلک ساده‌دل من! صحبت بر سر روباه نيست!,( / : ( / ) : ( / : ( / : : ( / : ( / : ) ) ) : ( / : : ( / ) ) ) )
1224,""" Why not ? """,( / : : ( / : ( / ) ) ),“ 为什么 ？ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),- چرا؟,( / : ( / ) )
1225,""" Because I am about to die of thirst ... """,( / : ( / : ( / ) : ( / : ( / : ) ) : ( / ) ) ),“ 因为 我 就 要 渴 死 了 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),- برای اينکه داريم از تشنگی می‌ميريم...,( / : ( / : ( / ) : ( / : ( / : ) ) ) )
1226,"He did not follow my reasoning , and he answered me : "" It is a good thing to have had a friend , even if one is about to die .",( / : ( / : : ( / ) : ( / : ( / ) ) ) : ( / : : : ( / : ( / : : ( / ) ) : ( / : ( / : ( / ) : ( / ) ) ) ) ) ),他 不 理解 我 的 思路 ， 他 回答 我 道 ： “ 即使 快 要 死 了 ， 有 过 一 个 朋友 也 好 么 ！,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ),او استدلال مرا نفهميد و در جواب گفت: چه خوب است که آدم حتی در دم مرگ فراموش نکند که دوستی داشته است.,( / : ( / : : ( / ) : ( / : ( / ) ) ) : ( / : : ( / : ( / ) : ( / : : ( / ) : ( / : : ( / : : ( / ) ) ) : ( / : ( / : ) ) ) ) ) )
1227,"I , for instance , am very glad to have had a fox as a friend ... """,( / : ( / : ( / ) : : ( / ) ) : ( / : ( / ) ) : ( / ) ),我 就 为 我 有 过 一 个 狐狸 朋友 而 感到 很 高兴 … ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),من بسيار خوشحالم از اينکه دوستی چون روباه داشته‌ام...,( / : ( / : : ( / : ( / ) : : ( / ) ) ) : ( / ) : ( / ) )
